"Date","Price","Volume"
"2024-09-23 12:57:00 UTC+0","63382.21641133","14080673165.303188"
"2024-09-23 12:56:00 UTC+0","63392.51836713","14076487849.384690"
"2024-09-23 12:55:00 UTC+0","63403.22314164","14076136005.000202"
"2024-09-23 12:54:00 UTC+0","63377.50286799","14078115703.287716"
"2024-09-23 12:53:00 UTC+0","63389.26747720","14072675743.538614"
"2024-09-23 12:52:00 UTC+0","63420.13487534","14074469119.981705"
"2024-09-23 12:51:00 UTC+0","63429.75500788","14074329346.306248"
"2024-09-23 12:50:00 UTC+0","63446.33537274","14072251831.105720"
"2024-09-23 12:49:00 UTC+0","63445.51939316","14066150911.438753"
"2024-09-23 12:48:00 UTC+0","63435.74862968","14063147049.657830"
"2024-09-23 12:47:00 UTC+0","63411.83648157","14065233467.939075"
"2024-09-23 12:46:00 UTC+0","63412.96763775","14035733900.725935"
"2024-09-23 12:45:00 UTC+0","63435.46202565","14036071534.302776"
"2024-09-23 12:44:00 UTC+0","63422.79921531","14035288725.972483"
"2024-09-23 12:43:00 UTC+0","63441.47973469","14040516246.947332"
"2024-09-23 12:42:00 UTC+0","63448.00085309","14035462128.337101"
"2024-09-23 12:41:00 UTC+0","63478.19936970","14038892968.574549"
"2024-09-23 12:40:00 UTC+0","63476.11574250","14035672871.625380"
"2024-09-23 12:39:00 UTC+0","63495.45384945","14038176133.821135"
"2024-09-23 12:38:00 UTC+0","63487.40707433","14040348993.371311"
"2024-09-23 12:37:00 UTC+0","63501.70353136","14040189152.731680"
"2024-09-23 12:36:00 UTC+0","63512.47465449","14039756766.530481"
"2024-09-23 12:35:00 UTC+0","63518.67890281","14040310400.606520"
"2024-09-23 12:34:00 UTC+0","63519.72561555","14038357852.850670"
"2024-09-23 12:33:00 UTC+0","63521.93631961","14038354237.394604"
"2024-09-23 12:32:00 UTC+0","63537.23823893","14037512427.292760"
"2024-09-23 12:31:00 UTC+0","63544.09991098","14022013720.775341"
"2024-09-23 12:30:00 UTC+0","63541.87212724","14018021472.526587"
"2024-09-23 12:29:00 UTC+0","63507.41353228","14016403874.658155"
"2024-09-23 12:28:00 UTC+0","63508.99145678","14010747014.402870"
"2024-09-23 12:27:00 UTC+0","63503.89820649","13988764485.591505"
"2024-09-23 12:26:00 UTC+0","63478.62301163","13982986526.446846"
"2024-09-23 12:25:00 UTC+0","63477.48450073","13981953687.771400"
"2024-09-23 12:24:00 UTC+0","63453.51323707","13977725360.118048"
"2024-09-23 12:23:00 UTC+0","63447.59865729","13977256572.365711"
"2024-09-23 12:22:00 UTC+0","63429.08705278","13971425679.325344"
"2024-09-23 12:21:00 UTC+0","63419.54940052","13971347188.696491"
"2024-09-23 12:20:00 UTC+0","63422.19413701","13970958526.313837"
"2024-09-23 12:19:00 UTC+0","63411.88445666","13971692430.012987"
"2024-09-23 12:18:00 UTC+0","63409.22262302","13971133030.492064"
"2024-09-23 12:17:00 UTC+0","63417.31799973","13967696609.901625"
"2024-09-23 12:16:00 UTC+0","63412.92073046","13965543341.708010"
"2024-09-23 12:15:00 UTC+0","63389.28123973","13767063003.170689"
"2024-09-23 12:14:00 UTC+0","63417.51898284","13762750378.872208"
"2024-09-23 12:13:00 UTC+0","63425.33830800","13763283561.206009"
"2024-09-23 12:12:00 UTC+0","63429.51020181","13959830875.979510"
"2024-09-23 12:11:00 UTC+0","63414.04971448","13761518650.535355"
"2024-09-23 12:10:00 UTC+0","63432.41596253","13957900497.719213"
"2024-09-23 12:09:00 UTC+0","63442.59695939","13957263758.398064"
"2024-09-23 12:08:00 UTC+0","63458.51397533","13955824941.789286"
"2024-09-23 12:07:00 UTC+0","63465.89326501","13952386442.118599"
"2024-09-23 12:06:00 UTC+0","63456.48104225","13948231118.161945"
"2024-09-23 12:05:00 UTC+0","63435.11068190","13751205835.303370"
"2024-09-23 12:04:00 UTC+0","63414.90990991","13751918447.719152"
"2024-09-23 12:03:00 UTC+0","63420.88481625","13748606219.111746"
"2024-09-23 12:02:00 UTC+0","63429.36156305","13747422511.921505"
"2024-09-23 12:01:00 UTC+0","63410.00809720","13932551852.911762"
"2024-09-23 12:00:00 UTC+0","63407.35096857","13934020327.216942"
"2024-09-23 11:59:00 UTC+0","63405.77133252","13932543542.603697"
"2024-09-23 11:58:00 UTC+0","63419.33401989","13937074786.010260"
"2024-09-23 11:57:00 UTC+0","63423.21466574","13935406226.163065"
"2024-09-23 11:56:00 UTC+0","63416.80273919","13933951511.776014"
"2024-09-23 11:55:00 UTC+0","63442.20742420","13917099637.527328"
"2024-09-23 11:54:00 UTC+0","63442.42317014","13918734037.491919"
"2024-09-23 11:53:00 UTC+0","63449.43046434","13733914197.045906"
"2024-09-23 11:52:00 UTC+0","63456.07535769","13919462378.199203"
"2024-09-23 11:51:00 UTC+0","63482.32184491","13917954303.184467"
"2024-09-23 11:50:00 UTC+0","63475.28694561","13918028233.784490"
"2024-09-23 11:49:00 UTC+0","63470.25380262","13917088997.631666"
"2024-09-23 11:48:00 UTC+0","63474.93069520","13919807341.588180"
"2024-09-23 11:47:00 UTC+0","63473.08087370","13916755959.247084"
"2024-09-23 11:46:00 UTC+0","63489.15466732","13916822592.333862"
"2024-09-23 11:45:00 UTC+0","63473.18267815","13915682432.000408"
"2024-09-23 11:44:00 UTC+0","63455.54338689","13916660811.355644"
"2024-09-23 11:43:00 UTC+0","63455.00427609","13916120960.383833"
"2024-09-23 11:42:00 UTC+0","63464.27126388","13916626766.610930"
"2024-09-23 11:41:00 UTC+0","63463.26796728","13916423919.120184"
"2024-09-23 11:40:00 UTC+0","63472.73699054","13907338917.174010"
"2024-09-23 11:39:00 UTC+0","63470.83321183","13907248995.750845"
"2024-09-23 11:38:00 UTC+0","63418.96463167","13910832342.254194"
"2024-09-23 11:37:00 UTC+0","63412.47150495","13912938805.862007"
"2024-09-23 11:36:00 UTC+0","63425.85378409","13916518984.052912"
"2024-09-23 11:35:00 UTC+0","63424.40067098","13915667227.108915"
"2024-09-23 11:34:00 UTC+0","63433.83643950","13916470557.557290"
"2024-09-23 11:33:00 UTC+0","63435.01949541","13911671361.937180"
"2024-09-23 11:32:00 UTC+0","63448.44000465","13910844939.457401"
"2024-09-23 11:31:00 UTC+0","63446.00626241","13922823145.529528"
"2024-09-23 11:30:00 UTC+0","63438.67530454","13921042433.015434"
"2024-09-23 11:29:00 UTC+0","63445.48263407","13919553473.906015"
"2024-09-23 11:28:00 UTC+0","63448.09128458","13919495416.594156"
"2024-09-23 11:27:00 UTC+0","63442.29049041","13920715599.867935"
"2024-09-23 11:26:00 UTC+0","63461.83647929","13921218321.394684"
"2024-09-23 11:25:00 UTC+0","63471.45271881","13922252553.550074"
"2024-09-23 11:24:00 UTC+0","63479.54662875","13922149904.517275"
"2024-09-23 11:23:00 UTC+0","63475.88466640","13907284512.593729"
"2024-09-23 11:22:00 UTC+0","63484.61462220","13908698225.107721"
"2024-09-23 11:21:00 UTC+0","63474.43180967","13905709593.285337"
"2024-09-23 11:20:00 UTC+0","63489.00599642","13903419631.781908"
"2024-09-23 11:19:00 UTC+0","63483.00543376","13901903046.651968"
"2024-09-23 11:18:00 UTC+0","63468.47956366","13899415562.832190"
"2024-09-23 11:17:00 UTC+0","63463.35240318","13900415253.718306"
"2024-09-23 11:16:00 UTC+0","63451.56807758","13900804851.852634"
"2024-09-23 11:15:00 UTC+0","63461.56048199","13899156344.187641"
"2024-09-23 11:14:00 UTC+0","63468.15358646","13902381803.426981"
"2024-09-23 11:13:00 UTC+0","63466.82877597","13899352497.629883"
"2024-09-23 11:12:00 UTC+0","63491.26008091","13898956370.339031"
"2024-09-23 11:11:00 UTC+0","63476.29130236","13901061533.050667"
"2024-09-23 11:10:00 UTC+0","63480.38939245","13901046933.954542"
"2024-09-23 11:09:00 UTC+0","63493.99091126","13900011165.813715"
"2024-09-23 11:08:00 UTC+0","63494.87919851","13904532441.767672"
"2024-09-23 11:07:00 UTC+0","63485.30208123","13913505413.440418"
"2024-09-23 11:06:00 UTC+0","63496.63585469","13912783417.436857"
"2024-09-23 11:05:00 UTC+0","63535.56168760","13912730075.537983"
"2024-09-23 11:04:00 UTC+0","63529.68902373","13911838936.598211"
"2024-09-23 11:03:00 UTC+0","63525.55916227","13723313920.747948"
"2024-09-23 11:02:00 UTC+0","63512.97817735","13720594340.668148"
"2024-09-23 11:01:00 UTC+0","63511.87076676","13899656297.553242"
"2024-09-23 11:00:00 UTC+0","63502.66176539","13903043315.681076"
"2024-09-23 10:59:00 UTC+0","63506.70286953","13900910903.012160"
"2024-09-23 10:58:00 UTC+0","63522.46486437","13902075436.550282"
"2024-09-23 10:57:00 UTC+0","63519.34884104","13885863928.718790"
"2024-09-23 10:56:00 UTC+0","63527.93151800","13887132729.991497"
"2024-09-23 10:55:00 UTC+0","63507.84693480","13885581182.389404"
"2024-09-23 10:54:00 UTC+0","63519.13736629","13880555721.699379"
"2024-09-23 10:53:00 UTC+0","63518.72708505","13884161258.898260"
"2024-09-23 10:52:00 UTC+0","63504.75642756","13889845904.442740"
"2024-09-23 10:51:00 UTC+0","63510.32524782","13877997356.277810"
"2024-09-23 10:50:00 UTC+0","63515.37505435","13907169542.691220"
"2024-09-23 10:49:00 UTC+0","63522.33896634","13865275741.033895"
"2024-09-23 10:48:00 UTC+0","63522.89634184","13839726321.202060"
"2024-09-23 10:47:00 UTC+0","63526.91186408","13704404067.635730"
"2024-09-23 10:46:00 UTC+0","63525.43534107","13909170088.416330"
"2024-09-23 10:45:00 UTC+0","63533.94014133","13919305084.348274"
"2024-09-23 10:44:00 UTC+0","63557.29153437","13911407250.808475"
"2024-09-23 10:43:00 UTC+0","63566.04493216","13912164506.768064"
"2024-09-23 10:42:00 UTC+0","63559.25986707","13915033859.561378"
"2024-09-23 10:41:00 UTC+0","63543.32977235","13917763923.206871"
"2024-09-23 10:40:00 UTC+0","63539.90951240","13923807932.440060"
"2024-09-23 10:39:00 UTC+0","63549.88225566","13921950773.183903"
"2024-09-23 10:38:00 UTC+0","63550.66455669","13919278177.566448"
"2024-09-23 10:37:00 UTC+0","63558.23013921","13921905789.770687"
"2024-09-23 10:36:00 UTC+0","63546.65483551","13923807932.440060"
"2024-09-23 10:35:00 UTC+0","63561.45694385","13926346072.615095"
"2024-09-23 10:34:00 UTC+0","63576.52567192","13923825349.361820"
"2024-09-23 10:33:00 UTC+0","63588.37460710","13922948570.768747"
"2024-09-23 10:32:00 UTC+0","63591.67000713","13920899042.430056"
"2024-09-23 10:31:00 UTC+0","63572.43427561","13901813117.198662"
"2024-09-23 10:30:00 UTC+0","63566.11384209","13901813117.198662"
"2024-09-23 10:29:00 UTC+0","63577.20935342","13900479296.924557"
"2024-09-23 10:28:00 UTC+0","63568.04222009","13894721710.462772"
"2024-09-23 10:27:00 UTC+0","63578.73270622","13895462813.390068"
"2024-09-23 10:26:00 UTC+0","63568.97222199","13897057684.390135"
"2024-09-23 10:25:00 UTC+0","63546.57585856","13894597197.854467"
"2024-09-23 10:24:00 UTC+0","63551.46598753","13891269112.257100"
"2024-09-23 10:23:00 UTC+0","63559.96539021","13874382167.038422"
"2024-09-23 10:22:00 UTC+0","63535.87516459","13857154154.824580"
"2024-09-23 10:21:00 UTC+0","63489.25198325","13858072673.640598"
"2024-09-23 10:20:00 UTC+0","63459.78655252","13863777259.429360"
"2024-09-23 10:19:00 UTC+0","63475.81287241","13871706613.517483"
"2024-09-23 10:18:00 UTC+0","63511.17064793","13848043141.770142"
"2024-09-23 10:17:00 UTC+0","63570.28930037","13848689248.435915"
"2024-09-23 10:16:00 UTC+0","63556.59699482","13842029885.112724"
"2024-09-23 10:15:00 UTC+0","63564.77811414","13842440493.405647"
"2024-09-23 10:14:00 UTC+0","63569.54750733","13844785593.370228"
"2024-09-23 10:13:00 UTC+0","63579.73757950","13842420644.438002"
"2024-09-23 10:12:00 UTC+0","63597.75079981","13845069101.635786"
"2024-09-23 10:11:00 UTC+0","63600.04075987","13842083040.361565"
"2024-09-23 10:10:00 UTC+0","63613.87153761","13844631042.121862"
"2024-09-23 10:09:00 UTC+0","63611.02488521","13844631042.121862"
"2024-09-23 10:08:00 UTC+0","63618.64862498","13843396141.212372"
"2024-09-23 10:07:00 UTC+0","63615.08985838","13843475113.240763"
"2024-09-23 10:06:00 UTC+0","63632.12311590","13844186614.300764"
"2024-09-23 10:05:00 UTC+0","63638.87680653","13827628973.258661"
"2024-09-23 10:04:00 UTC+0","63643.82383493","13843741188.248499"
"2024-09-23 10:03:00 UTC+0","63652.90593772","13839179536.762812"
"2024-09-23 10:02:00 UTC+0","63643.33617294","13838854180.219550"
"2024-09-23 10:01:00 UTC+0","63620.30502893","13827628973.258661"
"2024-09-23 10:00:00 UTC+0","63615.53179216","13824524967.055403"
"2024-09-23 09:59:00 UTC+0","63616.22027841","13824364465.983294"
"2024-09-23 09:58:00 UTC+0","63601.59499514","13827448687.018747"
"2024-09-23 09:57:00 UTC+0","63598.80643097","13827947300.882670"
"2024-09-23 09:56:00 UTC+0","63602.62364056","13827730229.263666"
"2024-09-23 09:55:00 UTC+0","63606.47274247","13828475096.498383"
"2024-09-23 09:54:00 UTC+0","63602.08231988","13822703163.191340"
"2024-09-23 09:53:00 UTC+0","63605.25007111","13821919295.534771"
"2024-09-23 09:52:00 UTC+0","63599.20247233","13823017944.401396"
"2024-09-23 09:51:00 UTC+0","63619.27432855","13821796418.748074"
"2024-09-23 09:50:00 UTC+0","63618.42249650","13820425692.721815"
"2024-09-23 09:49:00 UTC+0","63613.52306375","13817256926.424366"
"2024-09-23 09:48:00 UTC+0","63598.21083442","13817436166.127330"
"2024-09-23 09:47:00 UTC+0","63592.85646094","13819909167.121233"
"2024-09-23 09:46:00 UTC+0","63586.04498453","13806062582.415861"
"2024-09-23 09:45:00 UTC+0","63587.44098933","13809387171.395716"
"2024-09-23 09:44:00 UTC+0","63580.45761738","13818231258.482908"
"2024-09-23 09:43:00 UTC+0","63573.67621740","13821244879.074316"
"2024-09-23 09:42:00 UTC+0","63598.70094590","13820049055.743320"
"2024-09-23 09:41:00 UTC+0","63619.03630538","13822754190.362640"
"2024-09-23 09:40:00 UTC+0","63605.61258381","13817174775.853394"
"2024-09-23 09:39:00 UTC+0","63619.98737737","13815388977.728460"
"2024-09-23 09:38:00 UTC+0","63596.42402684","13818662984.734350"
"2024-09-23 09:37:00 UTC+0","63603.30487057","13816407763.006403"
"2024-09-23 09:36:00 UTC+0","63605.18955795","13818384310.042070"
"2024-09-23 09:35:00 UTC+0","63582.23075759","13820025260.753101"
"2024-09-23 09:34:00 UTC+0","63584.52305785","13818793249.370516"
"2024-09-23 09:33:00 UTC+0","63600.28916239","13823179011.789324"
"2024-09-23 09:32:00 UTC+0","63595.96149319","13821385492.281000"
"2024-09-23 09:31:00 UTC+0","63623.00746016","13811189589.802380"
"2024-09-23 09:30:00 UTC+0","63618.03595757","13811978878.659975"
"2024-09-23 09:29:00 UTC+0","63612.68332194","13806056051.970604"
"2024-09-23 09:28:00 UTC+0","63620.86751126","13804691400.420223"
"2024-09-23 09:27:00 UTC+0","63591.58490091","13799574097.328821"
"2024-09-23 09:26:00 UTC+0","63602.92340386","13796275131.908508"
"2024-09-23 09:25:00 UTC+0","63570.74837155","13792229675.754566"
"2024-09-23 09:24:00 UTC+0","63562.19328842","13790462989.976166"
"2024-09-23 09:23:00 UTC+0","63553.60025080","13789591376.961220"
"2024-09-23 09:22:00 UTC+0","63555.76127244","13786507272.462017"
"2024-09-23 09:21:00 UTC+0","63541.67881369","13784188232.360477"
"2024-09-23 09:20:00 UTC+0","63533.41995341","13789732620.631626"
"2024-09-23 09:19:00 UTC+0","63527.13451109","13788556896.293596"
"2024-09-23 09:18:00 UTC+0","63560.83928787","13781178917.402079"
"2024-09-23 09:17:00 UTC+0","63554.52318374","13774072154.404179"
"2024-09-23 09:16:00 UTC+0","63515.84898481","13786352976.455086"
"2024-09-23 09:15:00 UTC+0","63505.15597009","13783159868.377140"
"2024-09-23 09:14:00 UTC+0","63511.11190267","13774625801.722412"
"2024-09-23 09:13:00 UTC+0","63499.07992807","13775014102.674540"
"2024-09-23 09:12:00 UTC+0","63451.43971068","13773780655.172644"
"2024-09-23 09:11:00 UTC+0","63474.57111657","13773444004.233400"
"2024-09-23 09:10:00 UTC+0","63462.53510696","13777496544.346668"
"2024-09-23 09:09:00 UTC+0","63452.56969693","13771139819.765985"
"2024-09-23 09:08:00 UTC+0","63463.62499497","13776229112.409958"
"2024-09-23 09:07:00 UTC+0","63476.85415840","13786576582.021051"
"2024-09-23 09:06:00 UTC+0","63482.56232619","13786918807.681248"
"2024-09-23 09:05:00 UTC+0","63495.98193800","13782122384.066208"
"2024-09-23 09:04:00 UTC+0","63481.88615857","13779594846.297098"
"2024-09-23 09:03:00 UTC+0","63488.34609935","13774137263.638773"
"2024-09-23 09:02:00 UTC+0","63482.38907035","13774269624.121000"
"2024-09-23 09:01:00 UTC+0","63465.20185836","13757047926.405200"
"2024-09-23 09:00:00 UTC+0","63473.61637979","13755295308.021404"
"2024-09-23 08:59:00 UTC+0","63458.08721273","13753626474.211576"
"2024-09-23 08:58:00 UTC+0","63450.64227769","13750965663.229757"
"2024-09-23 08:57:00 UTC+0","63447.11332963","13747919402.883566"
"2024-09-23 08:56:00 UTC+0","63440.52255654","13747349340.702316"
"2024-09-23 08:55:00 UTC+0","63431.70737465","13747997279.603329"
"2024-09-23 08:54:00 UTC+0","63432.61455759","13747048143.780449"
"2024-09-23 08:53:00 UTC+0","63440.44651026","13746601575.747084"
"2024-09-23 08:52:00 UTC+0","63436.93158557","13741367994.956575"
"2024-09-23 08:51:00 UTC+0","63435.86115897","13738082021.702065"
"2024-09-23 08:50:00 UTC+0","63421.90118512","13404539832.374044"
"2024-09-23 08:49:00 UTC+0","63414.40440144","13400611695.104696"
"2024-09-23 08:48:00 UTC+0","63393.25395523","13398781871.353617"
"2024-09-23 08:47:00 UTC+0","63384.90397977","13397362595.427030"
"2024-09-23 08:46:00 UTC+0","63388.11412929","13710689732.356410"
"2024-09-23 08:45:00 UTC+0","63398.62196668","13698967659.953241"
"2024-09-23 08:44:00 UTC+0","63432.34326367","13694027488.938484"
"2024-09-23 08:43:00 UTC+0","63439.19575417","13692972911.107012"
"2024-09-23 08:42:00 UTC+0","63419.93613451","13700578302.545391"
"2024-09-23 08:41:00 UTC+0","63422.17004913","13618151728.795126"
"2024-09-23 08:40:00 UTC+0","63476.19811270","13615482561.083483"
"2024-09-23 08:39:00 UTC+0","63469.23545684","13616250899.939983"
"2024-09-23 08:38:00 UTC+0","63462.41486994","13614729053.622766"
"2024-09-23 08:37:00 UTC+0","63475.59614918","13615567982.418583"
"2024-09-23 08:36:00 UTC+0","63473.85649915","13615567982.418583"
"2024-09-23 08:35:00 UTC+0","63479.68965881","13622085044.697650"
"2024-09-23 08:34:00 UTC+0","63525.46204091","13620288680.062405"
"2024-09-23 08:33:00 UTC+0","63542.44791830","13616138554.687550"
"2024-09-23 08:32:00 UTC+0","63546.11253195","13617632182.119505"
"2024-09-23 08:31:00 UTC+0","63524.60097252","13575860398.145918"
"2024-09-23 08:30:00 UTC+0","63542.15439098","13568475285.652578"
"2024-09-23 08:29:00 UTC+0","63555.88172487","13564009096.133333"
"2024-09-23 08:28:00 UTC+0","63529.47104318","13557705551.967869"
"2024-09-23 08:27:00 UTC+0","63519.56628496","13556323702.228786"
"2024-09-23 08:26:00 UTC+0","63493.07017739","13556323702.228786"
"2024-09-23 08:25:00 UTC+0","63493.42025390","13556323561.442059"
"2024-09-23 08:24:00 UTC+0","63500.55678134","13541410789.408854"
"2024-09-23 08:23:00 UTC+0","63513.42899259","13545492880.378020"
"2024-09-23 08:22:00 UTC+0","63488.11826762","13521174929.224585"
"2024-09-23 08:21:00 UTC+0","63479.40570417","13519395530.663887"
"2024-09-23 08:20:00 UTC+0","63411.86238867","13517466809.839746"
"2024-09-23 08:19:00 UTC+0","63411.80673671","13517466809.839746"
"2024-09-23 08:18:00 UTC+0","63427.15105668","13179112263.162832"
"2024-09-23 08:17:00 UTC+0","63425.64476279","13176678592.301378"
"2024-09-23 08:16:00 UTC+0","63432.47101984","13498797512.427917"
"2024-09-23 08:15:00 UTC+0","63429.03994198","13499853729.910984"
"2024-09-23 08:14:00 UTC+0","63453.20670060","13496229556.733093"
"2024-09-23 08:13:00 UTC+0","63466.58696457","13499182861.561872"
"2024-09-23 08:12:00 UTC+0","63441.03520970","13495355921.536062"
"2024-09-23 08:11:00 UTC+0","63473.58070552","13489729346.602570"
"2024-09-23 08:10:00 UTC+0","63459.03791482","13495971547.721000"
"2024-09-23 08:09:00 UTC+0","63437.06664968","13480811655.023840"
"2024-09-23 08:08:00 UTC+0","63479.30775093","13472025080.303617"
"2024-09-23 08:07:00 UTC+0","63490.03556417","13473377179.565697"
"2024-09-23 08:06:00 UTC+0","63489.74567500","13473199154.869831"
"2024-09-23 08:05:00 UTC+0","63502.09178651","13478627282.543660"
"2024-09-23 08:04:00 UTC+0","63513.91968527","13162164254.090904"
